ZIPCODE,GEOID20,CLASSFP20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,INCIDENT_COUNT,AVG_RESPONSE_SEC,BOROUGH,AVG_RESPONSE_MIN,total_population,total_households,median_age,median_household_income,median_home_value,median_gross_rent,poverty_rate,unemployment_rate,college_degree_rate,graduate_degree_rate,renter_rate,pct_white,pct_black,pct_asian,pct_hispanic,pct_native_american,pct_pacific_islander,pct_other_race,pct_two_or_more_races,diversity_index
10020,10020,B5,G6350,S,46754,0,+40.7591745,-073.9807149,2663,648.2745024408562,MANHATTAN,10.804575040680936,0,0,-666666666.0,-666666666,-666666666,-666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10111,10111,B5,G6350,S,24769,0,+40.7595312,-073.9785852,195,715.1076923076923,MANHATTAN,11.918461538461539,0,0,-666666666.0,-666666666,-666666666,-666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10115,10115,B5,G6350,S,6618,0,+40.8108520,-073.9637437,56,692.3571428571429,MANHATTAN,11.539285714285715,0,0,-666666666.0,-666666666,-666666666,-666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11691,11691,B5,G6350,S,6949954,254400,+40.6020960,-073.7617938,75528,458.8150752038979,QUEENS,7.646917920064965,70365,21687,33.7,59153,632300,1424,18.88376735856258,9.544723078986188,25.0987275120667,10.983580055887856,71.89099460506294,28.903574220137852,43.42073474028281,4.232217721878775,25.757123569956654,0.2117530022027997,0.05116179918993818,12.081290414268457,11.099268102039366,0.6328683323133096
11368,11368,B5,G6350,S,6821040,99467,+40.7497368,-073.8530446,73777,570.8490450953549,QUEENS,9.514150751589249,112750,30123,34.6,69391,797200,1884,17.3296864985873,5.2928686977622,13.652656453283063,3.1104797812176406,78.03339640806028,21.583148558758314,9.37560975609756,11.910421286031042,75.85720620842572,0.8,0.0,45.34722838137472,10.98359201773836,0.13724413555488923
11692,11692,B5,G6350,S,2631023,255912,+40.5941540,-073.7919860,23566,441.46121531019264,QUEENS,7.357686921836544,24584,8128,37.1,57687,591800,1305,22.138338253901306,7.787180410514945,28.624919302775986,12.453195610071013,64.0871062992126,19.10999023755288,57.80182232346242,4.592417832736739,24.90644321509925,0.195248942401562,0.0,6.772697689554182,11.527822974292222,0.5473538135359892
10162,10162,B5,G6350,S,33146,0,+40.7692674,-073.9497953,516,564.9302325581396,MANHATTAN,9.415503875968993,1523,896,66.3,105391,-666666666,3501,6.6973079448457,0.0,66.1741835147745,30.870917573872475,100.0,92.71175311884438,0.5909389363099147,2.8890347997373604,9.914642153644124,0.0,0.0,0.5252790544977018,3.282994090610637,0.12864810054110132
10171,10171,B5,G6350,S,12470,0,+40.7558993,-073.9738583,36,672.8888888888889,MANHATTAN,11.214814814814815,0,0,-666666666.0,-666666666,-666666666,-666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10172,10172,B5,G6350,S,12415,0,+40.7552733,-073.9743148,208,593.2259615384615,MANHATTAN,9.887099358974359,0,0,-666666666.0,-666666666,-666666666,-666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10305,10305,B5,G6350,S,10411102,42337,+40.5965488,-074.0757794,34973,481.7706516455551,RICHMOND / STATEN ISLAND,8.029510860759252,42211,15780,43.5,84764,614700,1517,8.820357990079792,5.914691943127962,32.528512882422085,12.707691330177589,34.22053231939163,65.55400251119377,4.747577645637393,20.144038283859658,14.861055175191302,0.16109544905356424,0.033166710099263225,3.6270166544265714,5.733102745729786,0.5007449253280414
10306,10306,B5,G6350,S,18722812,100088,+40.5717144,-074.1242640,40124,498.1761290000997,RICHMOND / STATEN ISLAND,8.302935483334995,56232,19872,42.2,94758,653300,1579,9.762570834229969,6.7365100822349895,32.24138363832618,13.364460175213996,27.576489533011273,72.26134585289515,3.9817185943946507,13.952909375444586,16.182956323801395,0.15827286954047518,0.16360791008678333,2.146464646464646,7.335680751173709,0.4247400716734754
10307,10307,B5,G6350,S,4179217,289,+40.5077532,-074.2420912,6792,599.3596878680801,RICHMOND / STATEN ISLAND,9.989328131134668,14755,5217,42.6,124738,785200,1449,4.6440677966101696,0.8602150537634409,38.82783882783883,18.948618948618947,19.18727237876174,90.70823449678075,0.06777363605557439,2.19586580820061,10.552355133852931,0.0,0.09488309047780413,1.2605896306336835,5.6726533378515756,0.16220604907835567
11354,11354,B5,G6350,S,5572757,59468,+40.7682126,-073.8273924,49844,507.1119492817591,QUEENS,8.451865821362652,53371,20980,47.7,56854,513300,1707,18.75229712738176,4.405121887482734,30.334232056526588,10.835812569728525,61.79694947569113,16.653238650203296,2.9304303835416237,66.5773547432126,13.503588090910796,0.3428828389949598,0.4834085926814187,9.216615765115888,3.796069026250211,0.49994837655714364
11377,11377,B5,G6350,S,6557544,0,+40.7447750,-073.9051603,50247,515.3401397098335,QUEENS,8.589002328497225,86977,33239,39.5,72273,645900,1743,10.129235472589574,5.383209717295496,32.04564872452093,10.531856462834128,69.3552754294654,33.81813582901227,2.4201800475987905,36.698207572116765,39.4161674925555,0.7898639870310541,0.0,10.001494648010393,16.272117916230727,0.5584648116988418
11430,11430,B5,G6350,S,18446520,904474,+40.6469645,-073.7872953,12474,726.010582010582,QUEENS,12.100176366843034,332,0,29.5,-666666666,-666666666,-666666666,56.42023346303502,43.39622641509434,9.0,3.0,0.0,36.74698795180723,52.108433734939766,1.8072289156626504,25.301204819277107,0.0,0.0,9.33734939759036,0.0,0.5203766874727827
10110,10110,B5,G6350,S,26711,0,+40.7544986,-073.9822564,80,717.3375,MANHATTAN,11.955625,0,0,-666666666.0,-666666666,-666666666,-666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10119,10119,B5,G6350,S,65943,0,+40.7506440,-073.9927333,673,568.9539375928678,MANHATTAN,9.482565626547796,0,0,-666666666.0,-666666666,-666666666,-666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10301,10301,B5,G6350,S,9732406,12647,+40.6275046,-074.0943767,58629,517.9894079721639,RICHMOND / STATEN ISLAND,8.633156799536065,40331,14400,36.8,84855,642300,1643,12.775375482946549,7.109989609618525,39.74762291894949,18.910607613728747,53.923611111111114,51.42942153678312,21.53678311968461,7.793012818923409,26.289950658302548,0.7909548486276066,0.012397411420495401,7.237608787285215,11.199821477275545,0.5960844273486642
11694,11694,B5,G6350,S,4525516,0,+40.5753139,-073.8512354,19522,455.58907898780865,QUEENS,7.593151316463477,21788,7994,44.0,100190,810500,1688,12.360563915127926,7.318990077610767,43.31234497233352,21.07740253132354,47.44808606454841,77.80888562511474,7.499541031760602,2.304020561777125,17.38112722599596,0.08261428309161005,0.0,6.517348999449238,5.787589498806683,0.35061432523883107
10303,10303,B5,G6350,S,8208234,38279,+40.6298846,-074.1741296,24900,542.209437751004,RICHMOND / STATEN ISLAND,9.036823962516733,27083,8675,36.3,78578,433600,1399,17.956117956117957,7.946200819355337,27.468219745757967,9.206473651789214,36.20749279538905,33.57456707159473,32.381937008455495,9.784735812133071,39.039249713842636,0.2916958977956652,0.0,10.28320348558136,13.683860724439686,0.5911277123653879
10463,10463,B5,G6350,S,7129840,374037,+40.8863455,-073.9015473,65269,640.3549004887466,BRONX,10.672581674812443,70296,29607,41.4,66780,349300,1592,19.157054386428342,8.50058676616616,42.51163348045775,20.98020810449162,65.49126895666565,41.45186070331171,15.525776715602596,3.8949584613633776,52.33583703197906,1.560543985433026,0.0,24.876237623762375,12.690622510526914,0.45041685668078224
10003,10003,B5,G6350,S,1480445,0,+40.7318636,-073.9891252,72779,492.46231742673024,MANHATTAN,8.207705290445505,53877,24987,32.2,152863,1111000,2731,12.13846912694498,4.743001646671371,81.95886016229478,38.10961636966543,64.27342217953336,67.77474618111624,5.38077472762032,16.747406128774802,10.2845370009466,0.09466005902333093,0.0501141488947046,2.479722330493532,7.472576424077064,0.4929383836845196
10004,10004,B5,G6350,S,1179938,0,+40.6898053,-074.0173890,12965,516.3956035480139,MANHATTAN,8.606593392466898,4579,2123,34.6,232543,1792200,3501,3.079947575360419,0.35065349059611095,94.47852760736197,50.1952035694367,57.93688177107866,57.93841450098275,5.809128630705394,30.989298973575018,5.0010919414719375,0.0,0.0,0.3930989298973575,4.870058964839485,0.5600174577093857
10006,10006,B5,G6350,S,250630,0,+40.7094897,-074.0130536,4702,575.2730752871119,MANHATTAN,9.58788458811853,3736,2046,32.0,204574,1066700,3501,7.334047109207709,4.495960660344222,84.3037112700034,44.53524004085802,82.25806451612904,68.25481798715204,6.022483940042826,18.30835117773019,5.4336188436830835,0.0,0.0,3.4261241970021414,3.9882226980728053,0.49126453248444446
10466,10466,B5,G6350,S,5218976,5140,+40.8909641,-073.8462394,77716,636.0797905193268,BRONX,10.60132984198878,72273,24622,37.3,60892,577600,1474,19.836306400839455,10.225810225810225,24.251797529549133,9.025544380031546,60.1575826496629,8.328144673667898,64.21208473427144,2.590178904985264,29.356744565743774,0.4787403317974901,0.013836425774493934,17.84760560651972,6.529409322983687,0.4577523106370135
10007,10007,B5,G6350,S,414129,0,+40.7138682,-074.0078656,18763,561.1355859937111,MANHATTAN,9.35225976656185,7506,3084,34.7,250001,2000001,3501,2.1698786581013563,2.199956436506208,85.3364519611371,34.04102195034185,65.85603112840467,72.88835598188116,8.606448174793499,16.000532907007727,12.86970423661071,0.0,0.0,1.465494271249667,1.0391686650679457,0.41883427266535656
10009,10009,B5,G6350,S,1597304,0,+40.7263919,-073.9786045,67435,520.0131089197005,MANHATTAN,8.666885148661674,58418,29670,38.2,83344,714100,1832,22.633166518132583,4.780056876626127,62.27704795471537,24.966356936879205,90.4448938321537,56.04094628367968,7.663733780684036,13.875860180081482,24.625971447156697,0.22253415043308572,0.008559005785887912,12.299291314320929,9.889075285014892,0.5752585587183272
10010,10010,B5,G6350,S,955081,0,+40.7390445,-073.9826162,34980,485.26849628359065,MANHATTAN,8.087808271393177,32410,16050,35.8,150288,1093900,2899,8.23369655218097,2.316641894316027,80.42449868129108,37.92439402185289,71.16510903426791,66.89910521443998,8.49429188522061,15.634063560629436,9.830299290342486,0.23141005862388153,0.018512804689910522,2.699784017278618,6.022832459117556,0.5067680761410733
10308,10308,B5,G6350,S,5660015,64656,+40.5528280,-074.1515250,13807,527.7141305135076,RICHMOND / STATEN ISLAND,8.79523550855846,30075,10472,42.0,122647,630000,1668,5.328277788864498,5.0603008827551905,40.48654525686327,17.373380447585397,20.86516424751719,85.7522859517872,0.7115544472152951,6.896093100581879,11.039068994181214,0.08645054031587697,0.0,2.1014131338320863,4.452202826267664,0.24523764791401925
10309,10309,B5,G6350,S,18787995,199296,+40.5298420,-074.2197775,17004,511.5437544107269,RICHMOND / STATEN ISLAND,8.525729240178782,34740,11792,40.8,110123,699200,1983,7.243571222190119,4.146997311024799,37.19357916130905,15.960844497905347,20.022048846675712,88.69890616004605,0.4922279792746114,4.116292458261371,9.562464018422567,0.18422567645365573,0.0,3.5348301669545195,2.973517559009787,0.20025064058393827
10467,10467,B5,G6350,S,6036068,0,+40.8752616,-073.8720265,133389,639.1515492281973,BRONX,10.652525820469954,98713,38433,35.9,46228,411000,1482,25.45254226816862,11.007075371774775,21.552738795835218,8.411045722046175,86.3242525954258,18.97622400291755,31.99274664937749,6.337564454529798,52.948446506539156,1.0758461398194767,0.03849543626472703,31.24816386899395,10.330959448097008,0.46883289786317817
10468,10468,B5,G6350,S,2709578,45100,+40.8689403,-073.8999950,97383,613.8446443424417,BRONX,10.230744072374028,81397,28228,33.4,43985,278200,1508,26.374449284225506,11.623673809028501,15.051668481271369,5.4476343285007545,92.39407680317416,12.7817978549578,23.94559996068651,2.30106760691426,77.97216113615981,0.9017531358649581,0.30590808015037413,46.66019632173176,13.103677039694336,0.0828494050528199
10011,10011,B5,G6350,S,1677161,0,+40.7418410,-074.0005288,61082,511.43711731770406,MANHATTAN,8.523951955295068,50772,28874,42.5,145934,1151800,2637,9.462690837744486,4.500880798590722,78.86016283388088,39.65147836023426,63.4342314885364,73.50311195146931,4.618687465532183,8.900575120144962,13.90924131411014,0.1181753722524226,0.0,4.660048845820531,8.199401244780589,0.42143128267050645
10012,10012,B5,G6350,S,839030,0,+40.7256254,-073.9979364,28744,550.7485736153632,MANHATTAN,9.179142893589386,21216,11529,34.8,126890,1455300,2624,12.249926086528037,5.133697229323568,82.90796597061099,33.577250282586704,79.57325006505334,70.56466817496229,2.8186274509803924,17.411387631975867,10.279977375565611,0.2780920060331825,0.0,3.030731523378582,5.896493212669683,0.45598172895993005
10469,10469,B5,G6350,S,6282642,0,+40.8685089,-073.8466905,64647,596.4813989821647,BRONX,9.941356649702746,71862,23337,39.7,76731,615600,1634,15.669859900463162,8.370325238634056,28.185723462341418,10.679299823349927,48.79376098041736,15.453229801564108,55.087528874787786,5.612145501099329,29.548300910077646,0.7597895967270601,0.013915560379616486,16.360524338315106,6.712866327126993,0.5508656782546877
10013,10013,B5,G6350,S,1409917,0,+40.7200512,-074.0048091,52438,624.1534002059575,MANHATTAN,10.402556670099292,29453,12753,40.2,150675,2000001,2113,10.06303056800379,4.423874496603955,70.53102949158676,27.315903745250587,70.52458245118795,57.783587410450544,3.273011238243982,29.69816317522833,8.308151970936747,0.17655247343224797,0.0,2.5837775438834756,6.484908158761417,0.565057702725876
10310,10310,B5,G6350,S,4668227,0,+40.6326122,-074.1161485,21541,483.63005431502717,RICHMOND / STATEN ISLAND,8.060500905250453,26239,9145,36.7,105523,596200,1660,13.899850580437532,4.152383920224369,32.44068187053674,14.530062197650311,41.62930563149262,51.97225504020733,23.346926331033956,5.255535653035557,29.044552002744005,0.655512786310454,0.0,8.59026639734746,10.179503792065246,0.5704754409645405
10470,10470,B5,G6350,S,3718691,3169,+40.8895274,-073.8725845,20305,674.7273085446934,BRONX,11.245455142411556,15390,6351,38.6,75750,536400,1581,10.726191254330349,4.9690946551933095,38.50073408757233,10.54495206839969,63.32860966776885,43.39831059129305,34.64587394411956,2.02729044834308,22.77452891487979,1.2215724496426252,0.0,12.059779077322936,6.647173489278753,0.6202345556573068
10014,10014,B5,G6350,S,1255850,0,+40.7341455,-074.0060262,30396,552.167620739571,MANHATTAN,9.202793678992851,29461,17504,39.8,147267,1427900,2852,6.1950247388675095,7.604842793352668,84.78473772867943,36.79241587338896,71.58363802559415,82.00332643155357,2.2063066426801536,5.6413563694375615,11.102813889548894,0.1629272597671498,0.0,1.754862360408676,8.23122093615288,0.30446302019098637
10016,10016,B5,G6350,S,1423936,0,+40.7451856,-073.9780461,74110,475.3330184860343,MANHATTAN,7.922216974767238,54369,30162,33.3,145864,953300,3048,9.434850567785917,4.098066369185003,81.89195402298851,40.27816091954023,72.73390358729527,63.84336662436315,4.787654729717302,19.351100811123985,12.481377255421288,0.04966065220989903,0.02758925122772168,1.528444518015781,10.412183413342161,0.5260100086036846
10464,10464,B5,G6350,S,7908514,402,+40.8695935,-073.7958478,4490,721.6501113585746,BRONX,12.027501855976244,4292,1990,49.4,129109,630700,1794,4.240447343895619,7.911683532658693,54.38292964244521,29.06574394463668,33.768844221105525,76.72413793103449,1.537744641192917,2.4464119291705497,28.890959925442683,0.0,0.0,13.956197576887233,5.335507921714818,0.304712640782956
10017,10017,B5,G6350,S,771547,0,+40.7523960,-073.9726775,39360,537.8409806910569,MANHATTAN,8.964016344850949,14486,9155,41.2,139964,850100,2854,7.205648231466741,4.906780447082831,85.86795541351626,43.80699976615481,69.42654287274713,68.68010492889687,3.1823829904735605,20.95126328869253,2.857931796217037,0.14496755488057436,0.2761286759629988,1.7050945740715175,5.060057987021952,0.47971836209375074
10018,10018,B5,G6350,S,891039,0,+40.7553269,-073.9926959,57238,602.2316642789755,MANHATTAN,10.037194404649592,8659,4704,33.2,149118,911900,3501,12.960609911054638,4.900854425278092,76.48637766742719,35.51201181049524,87.58503401360545,51.10289871809678,6.282480655964892,29.541517496246676,13.269430650190554,0.3349116526157755,0.0,4.503984293798361,8.234207183277514,0.6212044925383127
